stage_index,stage_name,i,x[m],dx[m],qprime[W/m],UA_prime[W/K/m],Tgw[K],Tww[K],boiling,gas_T[K],gas_P[Pa],water_h[J/kg],water_P[Pa],water_T[K],water_x[-]
0,HX_1,26,2.74352,0.10552,1099609.9983430435,762.4110360775135,623.4463135018642,623.4463135018644,True,1893.4750570263752,115000.0,1230572.4975299523,1000000,453.0356323914666,0.23226823396302274
0,HX_1,27,2.84904,0.10552,1082677.5046180848,755.1515680079481,620.8295297789161,620.8295297789164,True,1884.953192467232,115000.0,1242175.582232468,1000000,453.0356323914666,0.23802819889059965
0,HX_1,28,2.95456,0.10552,1066180.8936852254,748.0445169924598,618.2800715390794,618.2800715390796,True,1876.556495669733,115000.0,1253599.9952611981,1000000,453.0356323914666,0.24369946821688243
0,HX_1,29,3.06008,0.10552,1050104.6720949966,741.0852366159202,615.7955462757692,615.7955462757693,True,1868.2818172987436,115000.0,1264850.3360513647,1000000,453.0356323914666,0.24928432517829005
0,HX_1,30,3.1656,0.10552,1034434.0358001183,734.2692599958539,613.3736679245984,613.3736679245987,True,1860.1261180974193,115000.0,1275931.040551311,1000000,453.0356323914666,0.25478497185362603
0,HX_1,31,3.2711200000000002,0.10552,1019154.8340060372,727.5922916962717,611.0122512825841,611.0122512825842,True,1852.0864640701825,115000.0,1286846.388497074,1000000,453.0356323914666,0.26020353277529723
0,HX_1,32,3.37664,0.10552,1004253.535159708,721.0502000368141,608.7092067574264,608.7092067574266,True,1844.1600219133709,115000.0,1297600.5103055057,1000000,453.0356323914666,0.2655420583511751
0,HX_1,33,3.48216,0.10552,989717.1949392221,714.6390097781818,606.4625354256559,606.462535425656,True,1836.3440546792779,115000.0,1308197.393608511,1000000,453.0356323914666,0.2708025281082994
0,HX_1,34,3.58768,0.10552,975533.4261161138,708.3548951655307,604.2703243798616,604.2703243798617,True,1828.6359176601927,115000.0,1318640.8894495096,1000000,453.0356323914666,0.2759868537689063
0,HX_1,35,3.6932,0.10552,961690.3701707481,702.1941733121888,602.1307423465439,602.1307423465439,True,1821.0330544798737,115000.0,1328934.7181618868,1000000,453.0356323914666,0.28109688216858886
0,HX_1,36,3.7987200000000003,0.10552,948176.6705492577,696.153297906793,600.042035557372,600.042035557372,True,1813.5329933806747,115000.0,1339082.4749479285,1000000,453.0356323914666,0.28613439802577356
0,HX_1,37,3.90424,0.10552,934981.4474579084,690.2288532276131,598.0025238577787,598.0025238577787,True,1806.1333436952477,115000.0,1349087.6351755643,1000000,453.0356323914666,0.2911011265711125
0,HX_1,38,4.00976,0.10552,922094.2740978617,684.4175484486099,596.0105970379117,596.0105970379118,True,1798.8317924924518,115000.0,1358953.5594091401,1000000,453.0356323914666,0.2959987360448421
0,HX_1,39,4.11528,0.10552,909505.1542497285,678.7162122224194,594.0647113719566,594.0647113719567,True,1791.6261013877083,115000.0,1368683.4981894207,1000000,453.0356323914666,0.3008288400696567
0,HX_1,40,4.2208000000000006,0.10552,897204.501123401,673.1217875261566,592.1633863527862,592.1633863527863,True,1784.5141035086683,115000.0,1378280.596577064,1000000,453.0356323914666,0.3055929999061651
0,HX_1,41,4.32632,0.10552,885183.117394343,667.6313267566538,590.30520160977,590.30520160977,True,1777.4937006075795,115000.0,1387747.898472918,1000000,453.0356323914666,0.3102927265975577
0,HX_1,42,4.43184,0.10552,873432.1763526914,662.2419870623129,588.4887939983724,588.4887939983727,True,1770.5628603122889,115000.0,1397088.3507276631,1000000,453.0356323914666,0.3149294830097016
0,HX_1,43,4.5373600000000005,0.10552,861943.2040965216,656.9510258994712,586.71285485095,586.7128548509503,True,1763.719613508302,115000.0,1406304.8070525366,1000000,453.0356323914666,0.31950468577248986
0,HX_1,44,4.64288,0.10552,850708.0635440799,651.7557972175047,584.976127508617,584.9761275086173,True,1756.9620523992278,115000.0,1415400.0317421632,1000000,453.0356323914666,0.32401970712791633
0,HX_1,45,4.7484,0.10552,839718.9360450157,646.6537461768546,583.2774044813199,583.2774044813201,True,1750.2883264534717,115000.0,1424376.7032286804,1000000,453.0356323914666,0.3284758766944031
0,HX_1,46,4.8539200000000005,0.10552,828968.3087185549,641.6424065633771,581.6155254938892,581.6155254938894,True,1743.696641827843,115000.0,1433237.4174418275,1000000,453.0356323914666,0.33287448313480456
0,HX_1,47,4.95944,0.10552,818448.9595482996,636.719396727026,579.9893751843288,579.989375184329,True,1737.1852586397656,115000.0,1441984.6910354258,1000000,453.0356323914666,0.3372167757580862
0,HX_1,48,5.06496,0.10552,808153.9438573103,631.8824160919121,578.3978810156706,578.3978810156707,True,1730.7524889053382,115000.0,1450620.9644565794,1000000,453.0356323914666,0.341503966042927
0,HX_1,49,5.17048,0.10552,798076.5815532868,627.1292418365264,576.8400113066887,576.8400113066887,True,1724.396694572019,115000.0,1459148.6048721618,1000000,453.0356323914666,0.34573722909047605
1,HX_2,0,0.0,0.04,1130913.756193795,830.0844489279557,701.2370679463766,629.9959299709627,True,1718.116285640588,115000.0,770847.8171902297,1000000,453.0356323914666,0.0040532288166594006
1,HX_2,1,0.04,0.04,935689.469443778,720.5691756324159,585.3603481059472,581.3485092346492,True,1714.7410545498956,115000.0,775371.4722150048,1000000,453.0356323914666,0.00629884668080486
1,HX_2,2,0.08,0.04,896867.4167873049,709.5492637392667,575.087341095398,574.861420348107,True,1711.9476263662443,115000.0,779114.23009278,1000000,453.0356323914666,0.008156814166272133
1,HX_2,3,0.12,0.04,888229.3375460883,706.5029961925662,573.6388696166894,573.6261472253636,True,1709.2693759701217,115000.0,782701.6997599292,1000000,453.0356323914666,0.009937693991879671
1,HX_2,4,0.16,0.04,883082.5644114835,704.1325257160381,572.9270170752441,572.926300632673,True,1706.616221849599,115000.0,786254.6171101136,1000000,453.0356323914666,0.011701421470590972
1,HX_2,5,0.2,0.04,878317.5753114055,701.8336106045183,572.2813902286915,572.2813498832925,True,1703.977749642582,115000.0,789786.9473677595,1000000,453.0356323914666,0.013454929172921883
1,HX_2,6,0.24,0.04,873626.2174193112,699.5560973595318,571.6465134607242,571.6465111887331,True,1701.3528282991742,115000.0,793300.2176690052,1000000,453.0356323914666,0.015198975194742687
1,HX_2,7,0.28,0.04,868979.7130121738,697.2956784493484,571.0177443136024,571.0177441856586,True,1698.7412468700948,115000.0,796794.7225386824,1000000,453.0356323914666,0.016933705743096227
1,HX_2,8,0.32,0.04,864375.0443293055,695.0518320925181,570.3946348623773,570.3946348551726,True,1696.1428802318885,115000.0,800270.6413907311,1000000,453.0356323914666,0.018659209882057055
1,HX_2,9,0.36,0.04,859811.4758249263,692.8243505574561,569.7770836274767,569.777083627071,True,1693.5576121436584,115000.0,803728.1415680483,1000000,453.0356323914666,0.020375570683432577
1,HX_2,10,0.4,0.04,855288.4758960991,690.6130542530213,569.1650186418982,569.1650186418755,True,1690.9853284306575,115000.0,807167.3874713479,1000000,453.0356323914666,0.022082869758481435
1,HX_2,11,0.44,0.04,850805.5376721587,688.417768195322,568.5583713747567,568.5583713747554,True,1688.4259163771837,115000.0,810588.5413749323,1000000,453.0356323914666,0.023781187662875965
1,HX_2,12,0.48,0.04,846362.1636955265,686.2383200382234,567.9570745714224,567.9570745714223,True,1685.8792646549996,115000.0,813991.7635256209,1000000,453.0356323914666,0.02547060394581229
1,HX_2,13,0.52,0.04,841957.8644990104,684.0745398734431,567.3610620574785,567.3610620574783,True,1683.3452632974968,115000.0,817377.2121804031,1000000,453.0356323914666,0.027151197168701523
1,HX_2,14,0.56,0.04,837592.1583501585,681.9262601762822,566.770268704059,566.7702687040589,True,1680.823803678062,115000.0,820745.0436383991,1000000,453.0356323914666,0.028823044921036
1,HX_2,15,0.6,0.04,833264.5710956359,679.793315764049,566.1846304068162,566.1846304068162,True,1678.314778489164,115000.0,824095.4122717998,1000000,453.0356323914666,0.030486223835748002
1,HX_2,16,0.64,0.04,828974.6360167731,677.6755437561998,565.6040840663936,565.6040840663937,True,1675.8180817218538,115000.0,827428.4705561823,1000000,453.0356323914666,0.032140809604259274
1,HX_2,17,0.68,0.04,824721.8936889793,675.5727835353855,565.0285675694232,565.0285675694233,True,1673.3336086456563,115000.0,830744.3691002494,1000000,453.0356323914666,0.03378687699124375
1,HX_2,18,0.72,0.04,820505.8918442549,673.4848767092283,564.4580197699411,564.4580197699411,True,1670.861255788835,115000.0,834043.2566750053,1000000,453.0356323914666,0.035424499849111335
1,HX_2,19,0.76,0.04,816326.1852367239,671.411667072856,563.8923804712101,563.8923804712103,True,1668.400920919022,115000.0,837325.2802423823,1000000,453.0356323914666,0.037053751132218295
2,HX_3,0,0.0,0.10364583333333333,47504.45063339808,41.35328298301697,644.9124650790982,576.3964267894816,True,1665.9525030242114,115000.0,746093.4533739524,1000000,449.26342504536194,
2,HX_3,1,0.10364583333333333,0.10364583333333333,50125.07597630111,41.34169764648378,587.3656281194321,583.507249189375,True,1665.5832614141732,115000.0,746585.8172112465,1000000,449.3755600028918,
2,HX_3,2,0.20729166666666665,0.10364583333333333,50250.78971793689,41.34097701916993,584.1777894683522,583.9605105897195,True,1665.1936350638593,115000.0,747105.3427382925,1000000,449.4938693414569,
2,HX_3,3,0.3109375,0.10364583333333333,50237.803294198486,41.34086239187056,584.0564846554503,584.0442489181223,True,1664.8030158589806,115000.0,747626.1712358899,1000000,449.612463382519,
